name,speciality,hospital,city,img,slug,timestamp
dr. Astrid Fabriany,Dokter Umum,RS Sukmul Sisma Medika,"Koja, Jakarta Utara",,dokter-umum,2025-06-15 02:50:16
dr. Aswaldo Lolo Silalahi,Dokter Umum,Klinik Amira,"Serpong, Tangerang Selatan",,dokter-umum,2025-06-15 02:50:16
Dr. Asysyifaa Fadhillah Alie,Dokter Umum,RSU Pindad,"Kiaracondong, Kota Bandung",,dokter-umum,2025-06-15 02:50:16
dr. Ati Viondri,Dokter Umum,RS Harapan Sehat Pemalang,"Pemalang, Kabupaten Pemalang",,dokter-umum,2025-06-15 02:50:16
dr. Atik Ananda,Dokter Umum,RS Taman Harapan Baru,"Medan Satria, Bekasi",,dokter-umum,2025-06-15 02:50:16
dr. Atika Budiy Setyani,Dokter Umum,RSIA Resti Mulya,"Cakung, Jakarta Timur",,dokter-umum,2025-06-15 02:50:16
dr. Atika Nofiandani,Dokter Umum,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",,dokter-umum,2025-06-15 02:50:16
Dr. Attauraq Irawan,Dokter Umum,Klinik Esti,"Mampang Prapatan, Jakarta Selatan",,dokter-umum,2025-06-15 02:50:16
dr. Atthariq,Dokter Umum,RS Sukmul Sisma Medika,"Koja, Jakarta Utara",,dokter-umum,2025-06-15 02:50:16
dr. Awaluddin Salam,Dokter Umum,RS Amalia Bontang,"Bontang Utara, Kota Bontang",,dokter-umum,2025-06-15 02:50:18
dr. Ayu Delvira Putri,Dokter Umum,Klinik Ar-Rahman Medika,"Telukjambe Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:18
dr. Ayu Delvira Putri,Dokter Umum,Klinik Ar-Rahman Medika,"Telukjambe Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:18
dr. Ayuningtyas Dewi,Dokter Umum,RS Umi Barokah,"Boyolali, Kabupaten Boyolali",,dokter-umum,2025-06-15 02:50:18
dr. Azaria Sabrina Lie,Dokter Umum,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,dokter-umum,2025-06-15 02:50:18
dr. Azka Faza,Dokter Umum,RSU San Medical Center,"Cikampek, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:18
dr. Azka Faza,Dokter Umum,RSU San Medical Center,"Cikampek, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:18
dr. Azka Faza Fadhila,Dokter Umum,RSU San Medical Center,"Cikampek, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:18
Drg. B Melanie Gultom,Dokter Umum,Klinik Melviana,"Bekasi Timur, Bekasi",,dokter-umum,2025-06-15 02:50:18
dr. BILQISH KARIDZA,Dokter Umum,RS Tria Dipa,"Pancoran, Jakarta Selatan",,dokter-umum,2025-06-15 02:50:18
"dr. Baiq Rohaslia Rhadiana, M.Sc. Sp.KJ",Dokter Umum,JIH Jogja,"Kecamatan Depok, Kabupaten Sleman",,dokter-umum,2025-06-15 02:50:21
dr. Banon Lupi Edi,Dokter Umum,RS Harapan Bunda Jakarta,"Ciracas, Jakarta Timur",,dokter-umum,2025-06-15 02:50:21
dr. Basuki,Dokter Umum,Klinik Prima Husada Cibubur,"Ciracas, Jakarta Timur",,dokter-umum,2025-06-15 02:50:21
dr. Bayu Antara Hadi Sp. OT,Dokter Umum,Mandaya Hospital Karawang,"Telukjambe Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:21
dr. Beni Afriandy,Dokter Umum,Klinik Rennicha Putra,"Cikarang Selatan, Kabupaten Bekasi",,dokter-umum,2025-06-15 02:50:21
dr. Beni Hotman,Dokter Umum,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/596634_24-6-2022_17-51-42.jpeg,dokter-umum,2025-06-15 02:50:21
dr. Bernadus S. Kurnianto,Dokter Umum,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",,dokter-umum,2025-06-15 02:50:21
Dr. Bernardi Ibrata,Dokter Umum,RS Satya Negara,"Tanjung Priok, Jakarta Utara",,dokter-umum,2025-06-15 02:50:21
dr. Betty Agustina Sihaloho Sp. A,Dokter Umum,Eka Hospital Bekasi,"Tarumajaya, Kabupaten Bekasi",,dokter-umum,2025-06-15 02:50:21
dr. Binsar Ompusunggu,Dokter Umum,RS Gandaria,"Kebayoran Baru, Jakarta Selatan",,dokter-umum,2025-06-15 02:50:21
dr Biondy Bayu Marhayudi,Dokter Umum,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",,dokter-umum,2025-06-15 02:50:23
dr. Boby Ilham Ramadhan,Dokter Umum,RS Ananda Babelan,"Babelan, Kabupaten Bekasi",,dokter-umum,2025-06-15 02:50:23
dr Bram Wijaya,Dokter Umum,RS Telogorejo,"Semarang Tengah, Kota Semarang",,dokter-umum,2025-06-15 02:50:23
dr. Brama Dewa Shaputra,Dokter Umum,Klinik Assalam Karawang,"Karawang Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:23
dr. Brayen Pangeran Yoshua S,Dokter Umum,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:23
dr. Brayen Pangeran Yoshua S,Dokter Umum,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:23
dr Brayen Pangeran Yoshua S,Dokter Umum,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:23
dr. Brayen Pangeran Yoshua S,Dokter Umum,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:23
"dr. Budi Liem, M.Med",Dokter Umum,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/892198_19-5-2021_23-20-29.jpeg,dokter-umum,2025-06-15 02:50:23
dr. CICI CAHYA WIJAYANTI,Dokter Umum,RS Muhammadiyah Ahmad Dahlan,"Mojoroto, Kota Kediri",,dokter-umum,2025-06-15 02:50:23
dr. Calvrijne Penina Magda Leunufna,Dokter Umum,Siloam Hospitals Sentosa Bekasi,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/729812_26-10-2022_14-46-37.jpeg,dokter-umum,2025-06-15 02:50:26
