name,speciality,hospital,city,img,slug,timestamp
"dr. Tetuka Bagus Laksita, Sp.U",Sp. Urologi,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/648735_20-7-2022_16-48-46.png,urologist,2025-06-15 09:15:20
"dr. Vinny Verdini, Sp.U",Sp. Urologi,Mayapada Hospital Tangerang,"Tangerang, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/289225_9-12-2022_12-6-50.png,urologist,2025-06-15 09:15:20
"dr. Wahjoe Djatisoesanto, Sp.U (K)",Sp. Urologi,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/56870_14-12-2022_17-8-6.png,urologist,2025-06-15 09:15:20
"dr. Wempy Supit, Sp. U",Sp. Urologi,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/135271_30-6-2023_11-37-23.png,urologist,2025-06-15 09:15:20
"dr. Wendi Rachman, Sp.U",Sp. Urologi,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",https://d1ojs48v3n42tp.cloudfront.net/personnels/297779_14-6-2022_17-38-34.jpeg,urologist,2025-06-15 09:15:20
"dr. Yopie Tjandradiguna Satyawan, Sp.U",Sp. Urologi,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/447810_14-12-2022_14-53-13.jpeg,urologist,2025-06-15 09:15:20
"dr. Yosua Hardja, Sp.U",Sp. Urologi,Siloam Hospitals Palangka Raya,"Pahandut, Kota Palangka Raya",https://d1ojs48v3n42tp.cloudfront.net/personnels/476215_30-6-2022_18-9-22.jpeg,urologist,2025-06-15 09:15:23
dr Sritharan A/L Subramaniam,Sp. Urologi,Island Hospital Penang,"Mampang Prapatan, Jakarta Selatan",,urologist,2025-06-15 09:15:23
"dr. Anak Agung Patriana Puspaningrat, Sp.U",Sp. Urologi,RS Balimed Denpasar,"Denpasar Barat, Kota Denpasar",,urologist,2025-06-15 09:15:23
dr. Andry Giovanny Sp.U,Sp. Urologi,RS Ananda Bekasi,"Medan Satria, Bekasi",,urologist,2025-06-15 09:15:23
"dr. Ardian Bayu, SpU",Sp. Urologi,RS Muhammadiyah Ahmad Dahlan,"Mojoroto, Kota Kediri",,urologist,2025-06-15 09:15:23
dr. Devindran Manoharan,Sp. Urologi,Island Hospital Penang,"Mampang Prapatan, Jakarta Selatan",,urologist,2025-06-15 09:15:23
"dr. Firdianto, Sp.U",Sp. Urologi,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",,urologist,2025-06-15 09:15:23
"dr. Firtantyo Adi Syahputra, Sp.U. FICS, F.MAS",Sp. Urologi,RS Pelni Petamburan,"Palmerah, Jakarta Barat",,urologist,2025-06-15 09:15:23
