name,speciality,hospital,city,img,slug,timestamp
dr Argya Ratri Arum Puspita,Dokter Gigi,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:34:50
drg. Argyaratri Arum Puspita,Dokter Gigi,RS Permata Keluarga Jababeka,"Cikarang Utara, Kabupaten Bekasi",,dokter-gigi,2025-06-15 02:34:50
drg. Arief Munawar,Dokter Gigi,OMDC Dental Clinic Mampang,"Pancoran, Jakarta Selatan",,dokter-gigi,2025-06-15 02:34:50
drg. Arinta Hermayanti S.,Dokter Gigi,Klinik Utama Audy Dental Cipete,"Cilandak, Jakarta Selatan",,dokter-gigi,2025-06-15 02:34:50
drg. Ariza Pratita,Dokter Gigi,Klinik Utama Orange Dental - Rawamangun,"Pulo Gadung, Jakarta Timur",,dokter-gigi,2025-06-15 02:34:50
"drg. Arman Hartono, Fisid",Dokter Gigi,Smiling Specialist Dental Clinic Gramedia World,"Pagedangan, Kabupaten Tangerang",,dokter-gigi,2025-06-15 02:34:50
drg. Artha Novita Kusuma Wardeni,Dokter Gigi,RSI Siti Hajar Sidoarjo,"Sidoarjo, Kabupaten Sidoarjo",,dokter-gigi,2025-06-15 02:34:50
drg. Ary Kasrini,Dokter Gigi,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/104788_4-1-2023_14-24-43.png,dokter-gigi,2025-06-15 02:34:53
drg. Ary Shinta Auliasari Sp. KG,Dokter Gigi,Audy Dental Harapan Indah,"Cibitung, Kabupaten Bekasi",,dokter-gigi,2025-06-15 02:34:53
drg. Aryta Dhiandra Lubis,Dokter Gigi,Ocean Dental Harapan Indah Bekasi,"Tarumajaya, Kabupaten Bekasi",,dokter-gigi,2025-06-15 02:34:53
drg. Ashma Rana Dzakiyyah,Dokter Gigi,Klinik Medikids by MHDC Green Terrace,"Cipayung, Jakarta Timur",,dokter-gigi,2025-06-15 02:34:53
drg. Ashma Rana Dzakiyyah,Dokter Gigi,Klinik Medikids by MHDC Green Terrace,"Cipayung, Jakarta Timur",,dokter-gigi,2025-06-15 02:34:53
drg. Ashma Rana Dzakiyyah,Dokter Gigi,Klinik Medikids by MHDC Green Terrace,"Cipayung, Jakarta Timur",,dokter-gigi,2025-06-15 02:34:53
drg. Astrid Widhowaty Santoso Sp.PM,Dokter Gigi,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:34:53
"drg. Astrinia Ristia Putri, Sp.KGA",Dokter Gigi,Klinik Medikids by MHDC Bintaro,"Pondok Aren, Tangerang Selatan",,dokter-gigi,2025-06-15 02:34:53
drg. Atika Caesar Pamungkas Sp. KGA,Dokter Gigi,Klinik Medikids by MHDC Cikupa Citra Raya Tangerang,"Panongan, Kabupaten Tangerang",,dokter-gigi,2025-06-15 02:34:53
drg. Atika Caesar Pamungkas,Dokter Gigi,Klinik Medikids by MHDC BSD,"Pagedangan, Kabupaten Tangerang",,dokter-gigi,2025-06-15 02:34:53
drg. Aulia Karina Fitriananda,Dokter Gigi,Klinik MHDC Bulog,"Setiabudi, Jakarta Selatan",,dokter-gigi,2025-06-15 02:34:56
drg. Aulia Rohadatul Aisy,Dokter Gigi,Klinik Pratama Untu Ku Dental Clinic,"Ciputat, Tangerang Selatan",,dokter-gigi,2025-06-15 02:34:56
drg. Aurelia Steffanie Rachel Supit,Dokter Gigi,Siloam Hospitals Manado,"Wenang, Kota Manado",https://d1ojs48v3n42tp.cloudfront.net/personnels/4201_8-4-2021_11-24-10.png,dokter-gigi,2025-06-15 02:34:56
drg. Ayu Wulan Dari,Dokter Gigi,Ocean Dental Pantai Indah Kapuk,"Penjaringan, Jakarta Utara",,dokter-gigi,2025-06-15 02:34:56
dr. Badrul Qomaruzzaman,Dokter Gigi,Klinik Assalam Karawang,"Karawang Timur, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:34:56
drg. Bagus Haryadi Sp.Perio,Dokter Gigi,Klinik Utama Audy Dental Greenville,"Kebon Jeruk, Jakarta Barat",,dokter-gigi,2025-06-15 02:34:56
drg. Bambang Inanda,Dokter Gigi,RS MMC,"Setiabudi, Jakarta Selatan",,dokter-gigi,2025-06-15 02:34:56
Drg. Barlah Sp.KGA,Dokter Gigi,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,dokter-gigi,2025-06-15 02:34:56
drg. Berryl Nugroho Komala Sp.KGA,Dokter Gigi,OMDC Dental Clinic Bekasi,"Bekasi Selatan, Bekasi",,dokter-gigi,2025-06-15 02:34:56
drg. Berthauli Ester Nu Sp. KGA,Dokter Gigi,Klinik Utama Audy Dental Kelapa Gading MOI,"Kelapa Gading, Jakarta Utara",,dokter-gigi,2025-06-15 02:34:56
drg. Bianca Saphira,Dokter Gigi,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/572968_30-4-2025_14-25-20.png,dokter-gigi,2025-06-15 02:34:59
drg. Bintang Charisma Putri Lolobua,Dokter Gigi,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",https://d1ojs48v3n42tp.cloudfront.net/personnels/337089_8-12-2022_16-0-38.png,dokter-gigi,2025-06-15 02:34:59
drg Boby,Dokter Gigi,RS Satya Negara,"Tanjung Priok, Jakarta Utara",,dokter-gigi,2025-06-15 02:34:59
