name,speciality,hospital,city,img,slug,timestamp
"dr. Debby Amelia, Sp.S",Sp. Saraf,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/545254_11-4-2022_10-59-14.jpeg,neurologist,2025-06-15 02:19:56
"Dr. Debby Amelia, SpS",Sp. Saraf,RS Satya Negara,"Tanjung Priok, Jakarta Utara",,neurologist,2025-06-15 02:19:56
"dr. Deddy Andaka, M.Biomed., SpS, FINR",Sp. Saraf,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/319929_31-10-2022_12-14-16.png,neurologist,2025-06-15 02:19:59
"dr. Dedeh Supantini, Sp.S",Sp. Saraf,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/492851_12-4-2023_15-1-55.png,neurologist,2025-06-15 02:19:59
"dr. Devi Ariani Sudibyo, Sp.S (K)",Sp. Saraf,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/774210_21-12-2022_15-46-57.jpeg,neurologist,2025-06-15 02:19:59
"dr. Devina Irawan, SpS",Sp. Saraf,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/864667_20-7-2022_9-45-36.png,neurologist,2025-06-15 02:19:59
"dr. Dewanta Sembiring, Sp.S",Sp. Saraf,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/534468_30-6-2022_17-13-25.jpeg,neurologist,2025-06-15 02:19:59
"dr. Dewi Hastuty, Sp.S",Sp. Saraf,RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/301173_21-12-2022_11-33-12.jpeg,neurologist,2025-06-15 02:19:59
"dr. Dewi Ratih Cahyani, Sp.S",Sp. Saraf,Mayapada Hospital Bogor,"Bogor Timur, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/874461_13-12-2022_15-37-6.jpeg,neurologist,2025-06-15 02:19:59
"Dhayu Mart Hindrasyah Pandia , MKed (Neu), Sp.N",Sp. Saraf,RS Mitra Keluarga Pamulang,"Pamulang, Tangerang Selatan",,neurologist,2025-06-15 02:19:59
"dr. Dina Listyaningrum, Sp.S",Sp. Saraf,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/207510_2-1-2023_13-46-20.png,neurologist,2025-06-15 02:19:59
"dr. Dina Meliana, Sp.S",Sp. Saraf,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/465586_24-6-2022_17-53-20.jpeg,neurologist,2025-06-15 02:19:59
"Prof.Dr.dr. Doddy M Soebadi ,Sp.B,SpU(K)","Sp. Saraf, Sp. Urologi",RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/734625_18-7-2024_14-39-16.png,neurologist,2025-06-15 02:20:01
"dr. Dorothea Fortuna Meita Caturwulan, Sp.S",Sp. Saraf,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",https://d1ojs48v3n42tp.cloudfront.net/personnels/147395_22-12-2022_17-43-19.png,neurologist,2025-06-15 02:20:01
"Dr. Yeremia Tatang, Sp.N",Sp. Saraf,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,neurologist,2025-06-15 02:20:01
"Dr.Reza Handry Pratama, Sp.N",Sp. Saraf,RSU Islam Klaten,"Klaten Utara, Kab Klaten",,neurologist,2025-06-15 02:20:01
Dr.dr. Agus Turchan Sp.BS(K),Sp. Saraf,RS Adi Husada Undaan Wetan,"Genteng, Kota Surabaya",,neurologist,2025-06-15 02:20:01
"dr. Dwi Asep Rianto Fani, Sp.S",Sp. Saraf,Siloam Hospitals Bangka,"Pangkalan Baru,  Kabupaten Bangka Tengah",https://d1ojs48v3n42tp.cloudfront.net/personnels/575459_30-6-2022_15-0-36.jpeg,neurologist,2025-06-15 02:20:01
"dr. Edison, Sp.S",Sp. Saraf,Mayapada Hospital Bogor,"Bogor Timur, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/833452_13-12-2022_10-58-33.png,neurologist,2025-06-15 02:20:01
"dr. Ekawati Dani Yulianti, Sp.S",Sp. Saraf,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/528299_23-6-2022_15-22-2.jpeg,neurologist,2025-06-15 02:20:01
"dr. Ekawati Dani, Sp.S",Sp. Saraf,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",,neurologist,2025-06-15 02:20:01
dr. Elfa Sp. S,Sp. Saraf,RSU Menteng Mitra Afia,"Menteng, Jakarta Pusat",,neurologist,2025-06-15 02:20:01
dr. Farida Hutahuruk Sp.N,Sp. Saraf,Rspad Gatot Subroto (Paviliun),"Senen, Jakarta Pusat",,neurologist,2025-06-15 02:20:06
dr. Fariqa Hutahuruk Sp.S,Sp. Saraf,Rspad Gatot Subroto (Paviliun),"Senen, Jakarta Pusat",,neurologist,2025-06-15 02:20:06
Dr. Felix Adrian Sp N,Sp. Saraf,RS Abdi Waluyo,"Menteng, Jakarta Pusat",,neurologist,2025-06-15 02:20:06
"dr. Felix Adrian D., B.Med.Sci Sp.N",Sp. Saraf,RS Abdi Waluyo,"Menteng, Jakarta Pusat",,neurologist,2025-06-15 02:20:06
"dr. Felix Adrian D., B.Med.Sci Sp.N",Sp. Saraf,RS Abdi Waluyo,"Menteng, Jakarta Pusat",,neurologist,2025-06-15 02:20:06
